table_name,dataset,method,seed_or_summary,metric,value,artifact_path,metrics_file,manifest_config,status,reason
tab:rq1-zenodo,Zenodo 11079764,GAT,mean seeds 7/17/27,recall,0.9399,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,GAT,sample std seeds 7/17/27,recall_std,0.0070,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,GAT,mean seeds 7/17/27,f1,0.9051,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,GAT,sample std seeds 7/17/27,f1_std,0.0038,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,GAT,mean seeds 7/17/27,auc,0.9716,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,GAT,sample std seeds 7/17/27,auc_std,0.0006,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/gat/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,R-GCN,mean seeds 7/17/27,accuracy,0.9342,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,R-GCN,sample std seeds 7/17/27,accuracy_std,0.0020,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,R-GCN,mean seeds 7/17/27,precision,0.9027,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,R-GCN,sample std seeds 7/17/27,precision_std,0.0060,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,R-GCN,mean seeds 7/17/27,recall,0.9486,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,R-GCN,sample std seeds 7/17/27,recall_std,0.0027,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,R-GCN,mean seeds 7/17/27,f1,0.9251,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,R-GCN,sample std seeds 7/17/27,f1_std,0.0019,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-zenodo,Zenodo 11079764,R-GCN,mean seeds 7/17/27,auc,0.9773,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,group/exact-sequence-disjoint; complete three-seed metrics
tab:rq1-zenodo,Zenodo 11079764,R-GCN,sample std seeds 7/17/27,auc_std,0.0001,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_17/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_27/metrics.json;datasets_50k/zenodo_11079764/results/graph_baselines/rgcn/seed_7/metrics.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,confirmatory,sample standard deviation (n-1)
tab:rq1-repair-diagnostic,Quo Vadis,Legacy DSVDD,7,accuracy,0.8623,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,Legacy DSVDD,7,precision,0.7312,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,Legacy DSVDD,7,recall,0.7283,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,Legacy DSVDD,7,f1,0.7298,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,Legacy DSVDD,7,auc,0.8903,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P2,7,accuracy,0.8563,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P2,7,precision,0.6856,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P2,7,recall,0.8071,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P2,7,f1,0.7414,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P2,7,auc,0.9006,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p2_unit16_uniform_epoch_resample/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3a,7,accuracy,0.8392,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3a,7,precision,0.6478,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3a,7,recall,0.8110,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3a,7,f1,0.7203,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3a,7,auc,0.8498,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3a_gating_regularization/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3b,7,accuracy,0.8854,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3b,7,precision,0.8153,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3b,7,recall,0.7126,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3b,7,f1,0.7605,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq1-repair-diagnostic,Quo Vadis,P3b,7,auc,0.8974,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/results/full_model_repairs/p3b_supervised_bce/full/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,single-seed repair or legacy configuration
tab:rq2-protocol,Quo Vadis,backdoor,protocol,malware_test,20,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,backdoor,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,coinminer,protocol,malware_test,24,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,coinminer,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,dropper,protocol,malware_test,28,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,dropper,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,keylogger,protocol,malware_test,15,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,keylogger,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,ransomware,protocol,malware_test,116,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,ransomware,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,rat,protocol,malware_test,12,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,rat,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,trojan,protocol,malware_test,39,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Quo Vadis,trojan,protocol,benign_test,741,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/family_disjoint/manifest.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,eggnog,protocol,malware_test,75,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,eggnog,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,nevereg,protocol,malware_test,60,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,nevereg,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,prepscram,protocol,malware_test,122,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,prepscram,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,sfone,protocol,malware_test,50,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,sfone,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,soltern,protocol,malware_test,252,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,soltern,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,urelas,protocol,malware_test,340,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,urelas,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vflooder,protocol,malware_test,71,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vflooder,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vilsel,protocol,malware_test,148,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vilsel,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vobfus,protocol,malware_test,396,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq2-protocol,Zenodo 11079764,vobfus,protocol,benign_test,3335,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/family_disjoint/manifest.json,datasets_50k/zenodo_11079764/leakage_safe/manifest.json,pending,protocol-ready; no trained fold result
tab:rq3-ablation,Quo Vadis,w/o semantic elements,mean seeds 7/17/27,accuracy,0.8265,datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_7/metrics.json,datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_17/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_27/metrics.json;datasets_50k/quo_vadis/results/ablation/wo_semantic_elements/seed_7/metrics.json,datasets_50k/quo_vadis/leakage_safe/manifest.json,diagnostic,"complete three-seed leakage-safe artifact, but legacy DSVDD/five-unit configuration"
